ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
CALX,Long,BOUNCE,T2-LONG,100,37.95,36.4138,41.0224,,2.0,1.5362,37.95,0.3,CLOSE,4,4,"10m,15m,30m,5m",37.8501,37.54,OPEN_ROAD,EXCITED,5.83,11494483.0,1.6,1.0,0.0,0.0,4.8,23.0,8.0,57.71,HIGH,0.03,37.805,37.54,38.07,1.4,PREMIUM,DISCOUNT,113,1,0,5.0,D,,,,False,1.389285714285715,1.11,N/A,
MKTX,Long,BOUNCE,T2-LONG,52,120.33,113.2766,134.4368,120.64,2.0,7.0534,120.33,2.5,CLOSE,1,1,1d,117.31,116.78,OPEN_ROAD,EXCITED,1.1,42801598.0,1.5,1.4,0.0,0.0,6.7,53.0,8.0,30.76,MED,0.04,120.64,119.9,121.38,1.2,DISCOUNT,DISCOUNT,895,1,657,2.1,D,,,,False,4.518571428571426,1.56,N/A,
MRVL,Long,PULLBACK,T1-STRONG_LONG,100,283.42,273.1714,303.9172,297.5025,2.0,10.2486,310.58,8.7,WAITING,3,3,"1h,30m,4h",283.42,281.62,HIGHWAY,EXCITED,1.32,2547943363.0,3.5,1.7,1185057.0,1.0,23.4,62.0,8.0,872.34,MEGA,0.29,297.5025,289.54,305.465,5.5,PREMIUM,DISCOUNT,52355,22,14774,99.9,A,,,,False,38.997849999999985,0.26,N/A,
INTC,Long,BOUNCE,T1-STRONG_LONG,100,133.99,117.085,167.8,,2.0,16.905,133.99,2.4,CLOSE,5,5,"10m,15m,1d,30m,5m",130.78,121.65,HIGHWAY,EXCITED,7.95,160752112413.0,1.8,1.2,3128629.0,0.0,17.5,64.0,8.0,5016.55,MEGA,0.05,126.4525,121.1,131.805,8.8,PREMIUM,MID,20271,26,5994,99.9,A,,,,False,10.386278571428575,1.63,N/A,
AMC,Long,PULLBACK,T3-LONG_WATCH,74,2.675,2.5802,3.35,,7.1,0.0948,2.83,5.5,APPROACH,2,2,"1h,4h",2.675,2.66,HIGHWAY,EXCITED,1.67,31274360.0,1.9,1.6,1038210.0,0.0,32.4,43.0,8.0,562.59,MEGA,0.14,2.655,2.66,2.65,-0.4,FLAT,FLAT,119,18,93,18.4,B,,,,True,0.26035714285714284,0.36,N/A,
FLR,Long,BOUNCE,T1-STRONG_LONG,100,53.66,49.1305,62.719,,2.0,4.5295,53.66,1.7,CLOSE,9,5,"15m,1d,1h,30m,4h",52.73,50.65,HIGHWAY,EXCITED,1.38,790246000.0,2.8,1.5,0.0,1.0,7.8,23.0,8.0,137.48,HIGH,0.06,52.325,51.92,52.73,1.6,PREMIUM,DISCOUNT,865,3,313,99.9,B,,,,False,2.560357142857143,1.77,N/A,
ARXS,Long,PULLBACK,T1-STRONG_LONG,100,40.87,39.2365,47.7,,4.2,1.6335,43.61,6.3,APPROACH,3,3,"1h,30m,4h",40.87,40.45,HIGHWAY,EXCITED,1.61,7574476.0,4.5,1.8,0.0,1.0,11.9,12.0,8.0,66.81,HIGH,0.08,40.43,40.45,40.41,-0.1,FLAT,FLAT,356,4,333,9.4,A,,,,False,2.554449999999999,0.64,N/A,
NHP,Long,BOUNCE,T1-STRONG_LONG,100,14.37,13.0853,16.9394,,2.0,1.2847,14.37,2.9,CLOSE,6,5,"10m,1d,1m,4h,5m",13.95,13.49,HIGHWAY,EXCITED,2.1,212191707.0,6.5,3.0,0.0,1.0,13.3,26.0,8.0,72.52,HIGH,0.07,13.71,13.49,13.93,3.3,PREMIUM,MID,214,4,125,2.4,C,,,,True,0.9446428571428571,1.36,N/A,
ACVA,Long,PULLBACK,T3-LONG_WATCH,78,6.48,5.9558,7.53,,2.0,0.5242,6.48,4.7,APPROACH,2,2,"1h,4h",6.174,6.14,HIGHWAY,EXCITED,0.98,2104853.0,1.4,0.9,0.0,0.0,10.0,25.0,8.0,159.06,HIGH,0.03,6.125,6.14,6.11,-0.5,FLAT,FLAT,127,6,41,16.2,B,,,,True,0.39821428571428574,1.32,N/A,
SBH,Long,PULLBACK,T1-STRONG_LONG,100,13.13,12.6585,14.4,,2.7,0.4715,13.83,5.1,APPROACH,4,4,"10m,15m,30m,5m",13.13,13.05,HIGHWAY,EXCITED,4.61,5072825.0,2.8,1.5,0.0,1.0,9.4,33.0,8.0,93.9,HIGH,0.04,13.13,13.05,13.21,1.2,PREMIUM,DISCOUNT,452,4,339,4.1,B,,,,True,0.592142857142857,0.8,N/A,
MTN,Long,PULLBACK,T1-STRONG_LONG,100,134.24,126.0321,152.99,,2.3,8.2079,144.78,7.3,WAITING,7,6,"10m,15m,1h,30m,4h,5m",134.24,129.93,HIGHWAY,EXCITED,1.29,89945517.0,2.8,1.5,0.0,1.0,14.1,24.0,8.0,32.99,MED,0.08,130.56,129.93,131.19,1.0,PREMIUM,PREMIUM,2208,4,1345,5.7,B,,,,False,6.103978571428571,1.34,N/A,
EPC,Long,BOUNCE,T1-STRONG_LONG,100,23.11,21.8832,25.5636,,2.0,1.2268,23.11,0.2,CLOSE,6,6,"10m,15m,1h,30m,4h,5m",23.07,22.56,OPEN_ROAD,EXCITED,2.19,10072337.0,2.1,1.4,0.0,1.0,11.7,47.0,8.0,41.31,MED,0.04,22.695,22.56,22.83,1.2,PREMIUM,PREMIUM,918,6,351,10.0,A,,,,False,1.089507142857143,1.13,N/A,
USLM,Long,BOUNCE,T1-STRONG_LONG,100,113.6,106.5545,127.691,,2.0,7.0455,113.6,0.9,CLOSE,11,8,"10m,15m,1d,1h,1m,30m,4h,5m",112.5525,109.85,MIXED,EXCITED,3.08,80698400.0,5.9,2.6,0.0,1.0,10.3,27.0,8.0,10.66,LOW,0.17,110.57,110.37,110.77,0.4,FLAT,FLAT,868,3,440,10.0,B,,,,False,5.03762857142857,1.4,N/A,
ATRC,Long,PULLBACK,T2-LONG,100,28.8,26.3064,34.305,,2.2,2.4936,28.8,3.6,APPROACH,9,6,"10m,15m,1h,30m,4h,5m",27.755,27.12,HIGHWAY,EXCITED,1.75,22363401.0,2.1,1.3,0.0,1.0,8.7,21.0,8.0,48.55,MED,0.04,27.29,27.12,27.46,1.3,PREMIUM,PREMIUM,748,1,178,19.1,D,,,,False,1.3045357142857141,1.91,N/A,
GNRC,Long,BOUNCE,T1-STRONG_LONG,100,279.15,256.7687,323.9126,,2.0,22.3813,279.15,1.9,CLOSE,8,7,"10m,15m,1d,1h,30m,4h,5m",273.71,264.71,HIGHWAY,EXCITED,2.87,1108478189.0,1.7,1.1,0.0,0.0,13.0,50.0,8.0,57.79,HIGH,0.03,270.955,268.2,273.71,2.1,PREMIUM,DISCOUNT,24355,11,8573,99.9,A,,,,False,16.051392857142854,1.39,N/A,
PTGX,Long,BREAKOUT,T1-STRONG_LONG,100,112.86,108.0968,122.3864,,2.0,4.7632,112.86,0.0,INSIDE,5,5,,,,HIGHWAY,EXCITED,5.06,,,,,,,,,,HIGH,0.03,112.16,111.44,112.88,1.3,PREMIUM,MID,2367,12,846,99.9,A,False,2.4,True,False,5.060357142857144,0.94,N/A,
LIND,Long,PULLBACK,T1-STRONG_LONG,100,23.97,22.7465,26.417,24.305,2.0,1.2235,25.75,6.9,APPROACH,1,1,1d,23.97,23.45,HIGHWAY,EXCITED,0.78,29683583.0,1.8,1.1,0.0,0.0,15.0,53.0,8.0,49.57,MED,0.03,24.305,23.96,24.65,2.9,PREMIUM,DISCOUNT,2241,13,815,99.9,A,,,,False,1.1930357142857146,1.03,N/A,
MRX,Long,PULLBACK,T1-STRONG_LONG,100,64.85,59.7423,75.0654,,2.0,5.1077,64.85,3.3,APPROACH,8,7,"10m,15m,1d,1h,30m,4h,5m",62.695,61.59,HIGHWAY,EXCITED,3.37,102074571.0,1.6,1.0,0.0,0.0,8.2,45.0,8.0,50.83,HIGH,0.03,61.795,61.59,62.0,0.7,PREMIUM,PREMIUM,2539,12,1559,99.9,A,,,,False,2.992835714285714,1.71,N/A,
SIG,Long,BOUNCE,T1-STRONG_LONG,100,88.23,83.8856,96.9188,,2.0,4.3444,88.23,0.5,CLOSE,4,4,"10m,15m,30m,5m",87.76,86.48,OPEN_ROAD,EXCITED,2.48,35404900.0,1.4,1.1,0.0,0.0,8.7,31.0,8.0,34.73,MED,0.04,87.12,86.48,87.76,1.5,PREMIUM,MID,2967,2,167,2.0,C,,,,False,4.627435714285712,0.94,N/A,
HNI,Long,PULLBACK,T1-STRONG_LONG,92,33.0,31.4377,36.1246,,2.0,1.5623,34.86,5.3,APPROACH,6,6,"10m,15m,1h,30m,4h,5m",33.0,32.41,OPEN_ROAD,EXCITED,2.37,18901974.0,2.0,1.5,0.0,1.0,10.1,41.0,8.0,70.8,HIGH,0.02,32.525,32.41,32.64,0.7,PREMIUM,PREMIUM,721,4,320,3.0,C,,,,False,1.4930785714285715,1.05,N/A,
PACS,Long,BOUNCE,T1-STRONG_LONG,80,36.59,34.1828,41.4044,,2.0,2.4072,36.59,2.5,CLOSE,8,6,"10m,15m,1h,30m,4h,5m",35.665,35.24,OPEN_ROAD,WAITING,0.91,5007557.0,1.3,0.9,0.0,0.0,10.5,25.0,8.0,47.3,MED,0.02,35.35,35.24,35.46,0.6,PREMIUM,PREMIUM,1190,7,1031,5.2,B,,,,False,1.7382071428571422,1.38,N/A,
BOOT,Long,BOUNCE,T1-STRONG_LONG,100,174.22,157.6444,207.3712,,2.0,16.5756,174.22,1.5,CLOSE,12,7,"10m,15m,1d,1h,30m,4h,5m",171.53,162.52,OPEN_ROAD,EXCITED,2.11,665814651.0,1.4,1.2,0.0,0.0,10.1,30.0,8.0,30.16,MED,0.03,167.785,165.72,169.85,2.5,PREMIUM,DISCOUNT,6109,4,4224,2.9,C,,,,False,9.208285714285706,1.8,N/A,
CDT,Long,BREAKOUT,T2-LONG,100,1.2001,0.4364,2.7275,,2.0,0.7637,1.02,0.0,INSIDE,4,4,,,,OPEN_ROAD,EXCITED,11196.11,,,,,,,,,,NANO,110.54,1.0165,0.693,1.34,93.4,MID,MID,24,3,19,13.7,D,False,16.5,True,True,0.16342857142857145,4.67,N/A,
LFS,Long,BREAKOUT,T2-LONG,100,2.17,2.037,2.436,,2.0,0.133,2.12,0.0,INSIDE,7,7,,,,OPEN_ROAD,EXCITED,816.45,,,,,,,,,,LOW,1.66,2.15,2.18,2.12,-2.8,DISCOUNT,DISCOUNT,101,1,26,3.3,D,False,2.2,True,True,0.18252857142857143,0.73,N/A,
QTEX,Long,BREAKOUT,T1-STRONG_LONG,100,2.21,1.76,3.11,,2.0,0.45,2.01,0.0,INSIDE,6,6,,,,OPEN_ROAD,EXCITED,7.55,,,,,,,,,,MED,1.24,2.105,1.9,2.31,21.6,DISCOUNT,MID,197,10,60,4.7,B,False,0.5,True,True,0.547142857142857,0.82,N/A,
KEEL,Long,PULLBACK,T1-STRONG_LONG,78,5.83,5.5481,6.3938,6.125,2.0,0.2819,6.29,7.3,WAITING,1,1,4h,5.83,5.7197,HIGHWAY,EXCITED,1.13,199227564.0,1.5,1.3,2967430.0,0.0,16.5,30.0,8.0,577.56,MEGA,0.15,6.125,5.97,6.28,5.2,PREMIUM,DISCOUNT,303,12,131,99.9,A,,,,True,0.6426428571428573,0.44,N/A,
SRXH,Long,BOUNCE,T2-LONG,67,0.1245,0.074,0.2255,0.1898,2.0,0.0505,0.1245,0.2,CLOSE,1,1,15m,0.1243,0.124,OPEN_ROAD,EXCITED,0.66,0.0,4.8,3.2,11785602.0,3.0,117.3,29.0,8.0,858.6,MEGA,0.46,0.1898,0.1995,0.18,-9.8,DISCOUNT,DISCOUNT,0,4,0,30.5,D,,,,False,0.026600000000000006,1.9,N/A,
CXAI,Long,PULLBACK,T3-LONG_WATCH,31,0.2342,0.1816,0.66,,8.1,0.0526,0.2551,8.2,WAITING,1,1,1m,0.2342,0.2316,HIGHWAY,EXCITED,0.68,0.0,0.6,0.3,2247781.0,0.0,37.8,28.0,8.0,62.98,HIGH,0.6,0.2166,0.2141,0.219,2.3,PREMIUM,PREMIUM,2,5,0,158.7,D,,,,False,0.04706428571428571,1.12,N/A,
