ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
INSP,2026-09-21 12:06,Freedom Capital Markets,Buy,Buy,main,Raises,97.0,71.0,BULL,2
INSP,2026-09-11 15:44,Stifel,Buy,Buy,main,Raises,80.0,75.0,BULL,2
BMNR,2026-09-22 15:07,B. Riley Securities,Buy,Buy,main,Raises,34.0,30.0,BULL,2
CRCL,2026-09-17 14:13,TD Cowen,Buy,Buy,main,Raises,92.0,87.0,BULL,2
MSTR,2026-09-22 15:11,B. Riley Securities,Buy,Buy,main,Raises,195.0,175.0,BULL,2
MSTR,2026-09-15 12:38,Barclays,Overweight,Overweight,main,Raises,160.0,125.0,BULL,2
RKLB,2026-09-11 13:01,Raymond James,,Outperform,init,Announces,80.0,0.0,BULL,3
FTK,2026-09-15 15:58,Lake Street,Buy,Buy,main,Raises,44.0,40.0,BULL,2
AKAM,2026-09-25 11:37,B of A Securities,Buy,Buy,main,Raises,185.0,175.0,BULL,2
NBIS,2026-09-24 14:32,BNP Paribas,Neutral,Outperform,up,Raises,399.0,260.0,BULL,4
NBIS,2026-09-21 12:10,Rothschild & Co,,Sell,init,Announces,84.0,0.0,BEAR,3
PURR,2026-09-15 14:22,Compass Point,,Buy,init,Announces,18.0,0.0,BULL,3
BE,2026-09-14 17:56,Mizuho,Outperform,Outperform,main,Raises,351.0,242.0,BULL,2
MRVL,2026-09-23 10:18,Seaport Global,,Buy,init,Announces,270.0,0.0,BULL,3
MRVL,2026-09-21 17:51,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,268.0,246.0,BULL,2
HOOD,2026-09-14 17:54,Deutsche Bank,Buy,Buy,main,Raises,138.0,136.0,BULL,2
HOOD,2026-09-11 11:42,Citizens,Market Outperform,Market Outperform,main,Raises,165.0,155.0,BULL,2
TEM,2026-09-21 09:20,Goldman Sachs,,Neutral,init,Announces,75.0,0.0,NEUTRAL,1
TEM,2026-09-11 11:09,HC Wainwright & Co.,Buy,Buy,main,Raises,66.0,56.0,BULL,2
DELL,2026-09-21 17:50,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,511.0,499.0,BULL,2
HPE,2026-09-14 11:28,Evercore ISI Group,Outperform,In-Line,down,Maintains,65.0,65.0,BEAR,4
CRWD,2026-09-21 17:53,Morgan Stanley,Overweight,Overweight,main,Raises,254.0,238.0,BULL,2
CRWD,2026-09-18 17:53,B of A Securities,Neutral,Neutral,main,Raises,260.0,230.0,BULL,2
CRWD,2026-09-18 12:46,Stephens & Co.,Overweight,Overweight,main,Raises,280.0,260.0,BULL,2
CRWD,2026-09-17 11:53,Bernstein,Market Perform,Market Perform,main,Raises,132.0,119.0,BULL,2
LITE,2026-09-23 11:45,Rosenblatt,Buy,Buy,main,Maintains,1300.0,1300.0,NEUTRAL,1
P,2026-09-24 17:56,Morgan Stanley,Overweight,Overweight,main,Raises,137.0,119.0,BULL,2
P,2026-09-24 17:54,Lake Street,Buy,Buy,main,Raises,130.0,120.0,BULL,2
P,2026-09-24 17:15,Piper Sandler,Overweight,Overweight,main,Raises,162.0,133.0,BULL,2
P,2026-09-24 15:47,Citigroup,Buy,Buy,main,Raises,160.0,130.0,BULL,2
P,2026-09-24 14:20,Evercore ISI Group,Outperform,Outperform,main,Raises,145.0,130.0,BULL,2
P,2026-09-24 12:56,Guggenheim,Buy,Buy,reit,Maintains,150.0,150.0,NEUTRAL,1
P,2026-09-24 12:43,Wedbush,Outperform,Outperform,reit,Maintains,130.0,130.0,NEUTRAL,1
P,2026-09-24 12:28,Wells Fargo,Overweight,Overweight,main,Raises,145.0,135.0,BULL,2
P,2026-09-24 11:04,Needham,Buy,Buy,main,Raises,150.0,140.0,BULL,2
P,2026-09-17 11:04,Needham,Buy,Buy,reit,Maintains,140.0,140.0,NEUTRAL,1
PANW,2026-09-21 17:54,Morgan Stanley,Overweight,Overweight,main,Raises,410.0,394.0,BULL,2
PANW,2026-09-17 11:46,Bernstein,Outperform,Market Perform,down,Raises,351.0,253.0,BEAR,4
ZS,2026-09-25 12:20,Mizuho,Outperform,Outperform,main,Raises,220.0,210.0,BULL,2
ZS,2026-09-17 11:41,Bernstein,Outperform,Outperform,main,Raises,298.0,224.0,BULL,2
TWST,2026-09-18 13:52,BWS Financial,Sell,Sell,main,Maintains,45.0,45.0,NEUTRAL,1
TWST,2026-09-17 14:39,Leerink Partners,Outperform,Outperform,main,Raises,160.0,120.0,BULL,2
TWLO,2026-09-22 15:21,TD Cowen,Buy,Buy,main,Raises,300.0,260.0,BULL,2
TWLO,2026-09-22 11:49,Rosenblatt,Buy,Buy,main,Raises,290.0,275.0,BULL,2
TWLO,2026-09-11 11:28,BTIG,Buy,Buy,reit,Maintains,285.0,285.0,NEUTRAL,1
NET,2026-09-17 14:18,Bernstein,Market Perform,Market Perform,main,Raises,181.0,164.0,BULL,2
AGEN,2026-09-18 11:52,Chardan Capital,,Buy,init,Announces,40.0,0.0,BULL,3
BB,2026-09-21 13:35,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,9.0,9.0,NEUTRAL,1
HCA,2026-09-23 09:31,BMO Capital,,Outperform,init,Announces,495.0,0.0,BULL,3
HCA,2026-09-18 14:06,Leerink Partners,Outperform,Outperform,main,Maintains,492.0,492.0,NEUTRAL,1
